strain,coef,id,replicon,baseMean,log2FoldChange,lfcSE,pvalue,padj
AK83,condition_camporegio_vs_blank,Sinme_3890,2,22.935609492722243,-1.281522518222182,0.6385382599410357,0.0005295731834700043,0.004922117096847418
AK83,condition_camporegio_vs_blank,Sinme_3934,2,30.781384463655964,-1.1090018408689908,0.4719786529093947,0.0009915266433823142,0.008113004329897455
AK83,condition_camporegio_vs_blank,Sinme_3951,2,8.44025899491989,-1.2835992780556855,0.7465079633626532,0.0006641895092411829,0.005824587085620388
AK83,condition_camporegio_vs_blank,Sinme_3966,2,58.8832671329254,-1.0298716387214613,0.3589739192207129,0.00043678437029531845,0.004188463143533071
AK83,condition_camporegio_vs_blank,Sinme_3970,2,100.99184159988519,-1.04413342237187,0.3473007814851723,0.0002726798383030187,0.0028069408444669165
AK83,condition_camporegio_vs_blank,Sinme_3974,2,399.9781030742325,-1.1922582961971175,0.40226833318544974,0.0001452790098018663,0.00171351669877191
AK83,condition_camporegio_vs_blank,Sinme_3975,2,81.14890876038226,-1.2795470609238435,0.4124071625150224,5.9493640167602957e-05,0.0008334913881041742
AK83,condition_camporegio_vs_blank,Sinme_3995,2,20.18551784919688,-1.404005326211806,0.5427732568375683,9.719857485936227e-05,0.001235196048655259
AK83,condition_camporegio_vs_blank,Sinme_3996,2,74.37664441372716,-1.1405949257821122,0.2857634679624509,5.167810671842794e-06,0.00010794147090569095
AK83,condition_camporegio_vs_blank,Sinme_3997,2,63.918008423343494,-1.2874644170694842,0.3766572389021765,2.11535837696164e-05,0.0003573711328608136
AK83,condition_camporegio_vs_blank,Sinme_4029,2,16.170726875854008,-1.2927684693740753,0.5186826241541104,0.00024085056830206933,0.0025572008582755755
AK83,condition_camporegio_vs_blank,Sinme_4064,2,20.483523947215442,-1.4753661511468692,0.5085012851450227,2.9531144224648407e-05,0.0004764800349055631
AK83,condition_camporegio_vs_blank,Sinme_4097,2,10.085658019522088,-1.7901576583876015,1.0562988480383888,7.460634610154374e-05,0.0010059597464959324
AK83,condition_camporegio_vs_blank,Sinme_4121,2,342.70426449754706,-1.0307805376348356,0.19887656136386714,2.900797867012803e-08,1.3329746358497231e-06
AK83,condition_camporegio_vs_blank,Sinme_4126,2,100.03319096900968,-1.579507270445022,0.397542379833388,4.6338746656572763e-07,1.4953357348053592e-05
AK83,condition_camporegio_vs_blank,Sinme_4159,2,6.870548144611435,-1.3032622273964352,1.024903626346863,0.000662150846629609,0.005819086096729953
AK83,condition_camporegio_vs_blank,Sinme_4186,2,72.37997741531456,1.6303964187796212,0.522706614271031,5.7569601779868535e-06,0.00011643654669843836
AK83,condition_camporegio_vs_blank,Sinme_4196,2,38.35745860993924,1.0990778406817054,0.4415117518496903,0.0007950995269081001,0.006786109483744618
AK83,condition_camporegio_vs_blank,Sinme_4212,2,71.96439472935133,-1.1094010275706805,0.2992673866601412,1.8354542023175645e-05,0.0003156541598237153
AK83,condition_camporegio_vs_blank,Sinme_4216,2,457.81792449691187,-1.9764497767603515,0.3182559864925988,1.7037973028099446e-13,3.9146446829361286e-11
AK83,condition_camporegio_vs_blank,Sinme_4220,2,2087.606692012254,-1.3424900825765864,0.18504889889555107,1.407571923456367e-14,4.49171840462965e-12
AK83,condition_camporegio_vs_blank,Sinme_4231,2,774.5133634507645,-1.3652799762775658,0.2429588908786053,5.832512754279442e-10,4.926757832438401e-08
AK83,condition_camporegio_vs_blank,Sinme_4233,2,204.3702425247004,-1.1600182826011531,0.2558677079915906,4.3737241712706414e-07,1.4193599796485065e-05
AK83,condition_camporegio_vs_blank,Sinme_4235,2,609.4994443012635,1.1644794488412782,0.31195826278456285,1.2885670439219154e-05,0.00023422560443947735
AK83,condition_camporegio_vs_blank,Sinme_4283,2,10.586125298453023,1.8015417893561247,1.1666862074194868,9.278024270670166e-05,0.00119490967288631
AK83,condition_camporegio_vs_blank,Sinme_4284,2,24.52255353335144,1.370776989277651,0.600307218528316,0.00020931456983193145,0.0022857469374802553
AK83,condition_camporegio_vs_blank,Sinme_4301,2,201.77478155285687,-3.7768393198409926,0.24710608778537976,1.0031794328986832e-53,2.8811313312850177e-50
AK83,condition_camporegio_vs_blank,Sinme_4302,2,152.5581440497951,-3.1966010047218836,0.3456661949869882,7.691232703557317e-24,8.835688129846645e-21
AK83,condition_camporegio_vs_blank,Sinme_4303,2,1113.3050921685788,-3.2796393666596653,0.1646311468722395,6.520039618976637e-90,3.7451107571401804e-86
AK83,condition_camporegio_vs_blank,Sinme_4376,2,307.4158424290566,1.2945426973431462,0.4279417372593735,6.791417169237371e-05,0.0009310238716014193
AK83,condition_camporegio_vs_blank,Sinme_4383,2,1197.8458289513235,-1.2940321232541436,0.2025611838805825,7.308746064888563e-12,1.2347481587270555e-09
AK83,condition_camporegio_vs_blank,Sinme_4384,2,98.68741441936405,-1.1900338965947257,0.2908269816874209,2.709006292658644e-06,6.429971960756715e-05
AK83,condition_camporegio_vs_blank,Sinme_4392,2,121.20465374760536,1.1222082146274197,0.3905385814189303,0.0002722230996607106,0.0028069408444669165
AK83,condition_camporegio_vs_blank,Sinme_4416,2,316.19943930891907,-1.0776688004553092,0.3071020220463424,4.410965375571104e-05,0.0006598069040958443
AK83,condition_camporegio_vs_blank,Sinme_4417,2,1268.89854540566,-1.621517999183905,0.2738656394006891,2.285163912261471e-11,3.454205661060497e-09
AK83,condition_camporegio_vs_blank,Sinme_4418,2,1332.5000579529722,-1.1821609023727848,0.2241295973705632,9.407671134863289e-09,5.097892735722144e-07
AK83,condition_camporegio_vs_blank,Sinme_4463,2,9.818743104424835,-1.5912038218954545,0.907085262309112,0.00014121303462567443,0.0016758836175410619
AK83,condition_camporegio_vs_blank,Sinme_4595,2,89.0401510069355,-1.0255021615219042,0.2902843425711041,5.0868326108034384e-05,0.0007415930587932728
AK83,condition_camporegio_vs_blank,Sinme_4649,2,257.52519002564856,1.3497245462853174,0.2865245346648708,7.619738666973715e-08,3.194753802462313e-06
AK83,condition_camporegio_vs_blank,Sinme_4653,2,347.33613603745107,-1.0060180468886877,0.20925347063920785,2.219006411432992e-07,7.96623301704444e-06
AK83,condition_camporegio_vs_blank,Sinme_4706,2,68.4752195645603,3.889459540993012,0.5711653279810852,5.316063904039371e-14,1.476265051933791e-11
AK83,condition_camporegio_vs_blank,Sinme_4707,2,579.6904929091526,1.816304763716461,0.4622127883055418,9.340679617962552e-08,3.8051676401118362e-06
AK83,condition_camporegio_vs_blank,Sinme_4786,2,175.73603664144161,2.3643403630422606,0.3802921710845877,4.7987251130969534e-15,1.968848360687778e-12
AK83,condition_camporegio_vs_blank,Sinme_4787,2,237.65271758373055,1.8221647509973,0.3238600335189809,2.574064809444013e-11,3.7911354526785655e-09
AK83,condition_camporegio_vs_blank,Sinme_4788,2,61.87864574613616,1.553940675632416,0.3642537046834711,1.6933627573131434e-07,6.399128735530723e-06
AK83,condition_camporegio_vs_blank,Sinme_4832,2,113.4576184024309,2.897620956156832,1.0311030870358406,3.0801404184127546e-07,1.0531146763906466e-05
AK83,condition_camporegio_vs_blank,Sinme_4833,2,107.54894005532623,3.9658934243416617,0.4454827304572079,2.1308847402871e-20,1.7485431354584435e-17
AK83,condition_camporegio_vs_blank,Sinme_4834,2,145.90862793496987,3.2106708908172816,0.3671063877700705,6.448794633076283e-22,6.173646062065031e-19
AK83,condition_camporegio_vs_blank,Sinme_4835,2,58.68923466367737,1.5942803202395182,0.4514014656235404,2.0478832412874063e-06,5.159228656997746e-05
AK83,condition_camporegio_vs_blank,Sinme_4836,2,41.53010529341728,1.4019264935159248,0.4746606135133877,4.194758114617316e-05,0.0006374256775228006
AK83,condition_camporegio_vs_blank,Sinme_4845,2,1404.421100887508,1.0522187593673191,0.18453638906581826,1.4536902453072404e-09,9.823525610640928e-08
AK83,condition_camporegio_vs_blank,Sinme_4852,2,122.65056712484402,1.0247440194175408,0.2660506217466986,1.5057467270692313e-05,0.00026368930488675804
AK83,condition_camporegio_vs_blank,Sinme_4855,2,1063.195502511471,1.6461022336096542,0.19424685053044624,1.6162423380718167e-19,1.1604619987355644e-16
AK83,condition_camporegio_vs_blank,Sinme_4881,2,21.06672246059232,1.2377753323808398,0.5592036700093792,0.0005455129578624733,0.005037663070678532
AK83,condition_camporegio_vs_blank,Sinme_4906,2,202.96307009071447,1.5626765669266265,0.3737514957855689,2.2732298086808072e-07,8.110206224262456e-06
AK83,condition_camporegio_vs_blank,Sinme_4907,2,56.695750800060345,2.128575659463012,1.0775774357305097,1.4921771633930558e-05,0.0002621120986706334
AK83,condition_camporegio_vs_blank,Sinme_5026,2,274.07553782125655,1.0395803838914432,0.3275270058180865,0.00016477401359152124,0.001885382338784259
AK83,condition_camporegio_vs_blank,Sinme_5047,2,69.06340309134005,-1.3421078147272734,0.3017734489447516,2.7055108536537964e-07,9.534021069562823e-06
AK83,condition_camporegio_vs_blank,Sinme_5092,2,132.1377087203663,1.5975643435493851,0.3549979532509905,4.547956574479526e-08,2.0250746173496442e-06
AK83,condition_camporegio_vs_blank,Sinme_5135,2,656.0120396020419,-1.2060789136879346,0.21433119943454465,1.1743207321646846e-09,8.538352260194872e-08
AK83,condition_camporegio_vs_blank,Sinme_5274,2,22.282039987025684,-1.3609869965798478,0.4671234960819657,6.0550503707372885e-05,0.0008441798380950241
AK83,condition_camporegio_vs_blank,Sinme_0001,1,559.3514329067831,-1.0361845270195138,0.18701303127533508,3.9359464538212005e-09,2.330729528943193e-07
AK83,condition_camporegio_vs_blank,Sinme_0051,1,137.10548239110224,-1.0964332635084648,0.2621041856722525,2.7983455174127213e-06,6.614689980254599e-05
AK83,condition_camporegio_vs_blank,Sinme_0074,1,122.25127132220352,-1.5426587239208194,0.31858028424791585,1.3340282724309308e-08,7.029961831966299e-07
AK83,condition_camporegio_vs_blank,Sinme_0111,1,109.60678019914523,-1.3983537676906121,0.3402458923049939,8.54354271230525e-07,2.516620991768275e-05
AK83,condition_camporegio_vs_blank,Sinme_0114,1,274.1155662972108,1.3278339781013833,0.2986772988150627,2.936370438805916e-07,1.0222128363940108e-05
AK83,condition_camporegio_vs_blank,Sinme_0150,1,129.4119358040527,1.5314752726648335,0.2952249390800156,2.5034047201193657e-09,1.6442450776121668e-07
AK83,condition_camporegio_vs_blank,Sinme_0178,1,801.9706685640691,3.1163474030377896,0.29556076183809915,1.3751321531915728e-29,1.9746897719830983e-26
AK83,condition_camporegio_vs_blank,Sinme_0187,1,47.80616772556035,-1.3215263223929312,0.4017435402280925,2.6406639494603e-05,0.0004309083444801125
AK83,condition_camporegio_vs_blank,Sinme_0201,1,396.8243475844888,-1.9023623579435889,0.4908752557044686,6.050484188603731e-08,2.62531363487045e-06
AK83,condition_camporegio_vs_blank,Sinme_0202,1,620.6387410269551,-1.4365560028710718,0.4920417163729327,3.647645538344574e-05,0.0005662723235743577
AK83,condition_camporegio_vs_blank,Sinme_0293,1,362.1400995281768,-1.001425800388592,0.16918194903861972,4.849518498762871e-10,4.4215292471260217e-08
AK83,condition_camporegio_vs_blank,Sinme_0294,1,298.1803354660324,-1.0460854916049578,0.24573790691033984,2.5080102177411603e-06,6.00250445446051e-05
AK83,condition_camporegio_vs_blank,Sinme_0295,1,232.48618718063503,-1.1719960298263004,0.2324956181494036,3.3972721302024853e-08,1.5365300091246516e-06
AK83,condition_camporegio_vs_blank,Sinme_0323,1,37.484794082263775,-1.3263135895315603,0.4938225055598615,0.0001302896327860072,0.0015722345603420699
AK83,condition_camporegio_vs_blank,Sinme_0339,1,364.8628995203005,1.4149833450118343,0.3206190704238565,2.1192462856907e-07,7.753471761151201e-06
AK83,condition_camporegio_vs_blank,Sinme_0343,1,33.98160899012681,-1.147368336711905,0.4004264708039609,0.0002435109456318397,0.002569447832356874
AK83,condition_camporegio_vs_blank,Sinme_0344,1,13.335785044244233,-1.5613158188594791,0.6911991521760199,6.97675276281442e-05,0.0009518875978528748
AK83,condition_camporegio_vs_blank,Sinme_0362,1,28.311916129305715,-1.1701018175440572,0.4633045288601715,0.0004861146698592171,0.004576059920498055
AK83,condition_camporegio_vs_blank,Sinme_0389,1,1162.3879452012645,-1.1987108200742949,0.3849784644144365,9.064624975989445e-05,0.0011700495699344575
AK83,condition_camporegio_vs_blank,Sinme_0390,1,126.6946630326172,-1.7748110106335333,0.3898632971033053,9.305579455586012e-09,5.090595085036767e-07
AK83,condition_camporegio_vs_blank,Sinme_0391,1,73.66358299250746,-2.1691738917466945,0.3933704665105524,1.8990789850694766e-12,3.6361032300796917e-10
AK83,condition_camporegio_vs_blank,Sinme_0392,1,193.37128437822903,-1.7120505106848294,0.2562718861804998,9.413734878181379e-14,2.4578405972851746e-11
AK83,condition_camporegio_vs_blank,Sinme_0393,1,201.6551716131089,-1.316038206912132,0.2990744376137631,3.827112449284985e-07,1.2706898213117316e-05
AK83,condition_camporegio_vs_blank,Sinme_0424,1,1180.036022354096,1.1258138987428334,0.16180198480981542,3.136693287521495e-13,6.434702229829811e-11
AK83,condition_camporegio_vs_blank,Sinme_0477,1,183.3880163277089,-1.0499934351419884,0.2392294392577916,1.3653086091340841e-06,3.630709560586194e-05
AK83,condition_camporegio_vs_blank,Sinme_0484,1,344.06152817160324,-1.0398773460665416,0.1998813433668594,2.5208704407119407e-08,1.2066566509541158e-06
AK83,condition_camporegio_vs_blank,Sinme_0501,1,2983.254601778126,1.6390695030664817,0.2940188488281701,1.505587551106205e-10,1.729618978710808e-08
AK83,condition_camporegio_vs_blank,Sinme_0546,1,147.6055201348038,-1.0558872863192421,0.2843412373019077,2.269127828065383e-05,0.0003781260692916038
AK83,condition_camporegio_vs_blank,Sinme_0556,1,363.58166596360803,1.2004384925780378,0.25671805685714544,1.854854079691247e-07,6.875227441025351e-06
AK83,condition_camporegio_vs_blank,Sinme_0571,1,55.669390646290815,-1.2935676596904575,0.3821226404959466,2.280104711762718e-05,0.0003785237417446547
AK83,condition_camporegio_vs_blank,Sinme_0582,1,228.0529520007485,1.8617473328264007,0.3156439648464007,3.671302569452234e-12,6.589988112166757e-10
AK83,condition_camporegio_vs_blank,Sinme_0583,1,75.66233144979874,1.5967959167178938,0.30567664940020034,1.3570841841201794e-09,9.391676570585916e-08
AK83,condition_camporegio_vs_blank,Sinme_0644,1,316.1868114838475,-1.364640086062062,0.2779167806928111,2.6502608926185317e-08,1.2581073196033757e-06
AK83,condition_camporegio_vs_blank,Sinme_0669,1,210.2496647843756,1.4162501317296974,0.3412777505394921,6.529474598616253e-07,2.005631128045549e-05
AK83,condition_camporegio_vs_blank,Sinme_0675,1,484.4531267272265,1.3670205586114226,0.17039056479612175,3.217656047927096e-17,1.5401846949411033e-14
AK83,condition_camporegio_vs_blank,Sinme_0687,1,106.22281963794913,-1.2649732868196193,0.2644171098615895,8.125314836652392e-08,3.365680861752419e-06
AK83,condition_camporegio_vs_blank,Sinme_0706,1,25.03925861159032,-1.3233740809307841,0.5060867372551542,0.0001547354813497923,0.0018028409835156329
AK83,condition_camporegio_vs_blank,Sinme_0711,1,592.4759899110318,1.1541024521024073,0.3089686552256939,1.3403571157219556e-05,0.0002409307813412688
AK83,condition_camporegio_vs_blank,Sinme_0712,1,259.69838480910005,1.4075854809674266,0.3387855756154247,6.726468657620378e-07,2.0551508494346524e-05
AK83,condition_camporegio_vs_blank,Sinme_0738,1,405.6602468164716,-1.3958869159802123,0.24502384750439404,3.1938683901908307e-10,3.218522812851953e-08
AK83,condition_camporegio_vs_blank,Sinme_0746,1,43.49214746628614,1.5119421807085944,0.4428075292090984,5.312825141912289e-06,0.00010898881291122924
AK83,condition_camporegio_vs_blank,Sinme_0761,1,56.2022375160109,2.7313309482336168,0.7049052049282689,2.7147328479513915e-09,1.752070278498067e-07
AK83,condition_camporegio_vs_blank,Sinme_0762,1,28.691342024983268,1.4079252258289996,0.4591532088172874,2.982035046595056e-05,0.00047862986944466817
AK83,condition_camporegio_vs_blank,Sinme_0814,1,10.093731024686301,-4.804088670509347,1.819653990631201,2.655274618556567e-07,9.414751487030195e-06
AK83,condition_camporegio_vs_blank,Sinme_0815,1,50.748683446619,-1.0888232073017745,0.4262142792214771,0.0007286538041441875,0.006293815715795809
AK83,condition_camporegio_vs_blank,Sinme_0840,1,366.6059332274238,-1.2746348072635574,0.20776786830088892,4.04704747656571e-11,5.6698148061935225e-09
AK83,condition_camporegio_vs_blank,Sinme_0889,1,287.56276551258543,1.0779490687943938,0.2350297144914973,4.861063866043464e-07,1.5598855221538365e-05
AK83,condition_camporegio_vs_blank,Sinme_0899,1,118.7946720867415,1.2876794067078794,0.32096127136207026,2.329877730226874e-06,5.743698576147281e-05
AK83,condition_camporegio_vs_blank,Sinme_0900,1,325.01854931617765,1.3222783433913314,0.2362517668382242,8.186043411876547e-10,6.186925441818275e-08
AK83,condition_camporegio_vs_blank,Sinme_0905,1,91.63407527939722,1.0261085286731533,0.3646880253791899,0.0005196146284449962,0.004845237704201393
AK83,condition_camporegio_vs_blank,Sinme_0931,1,301.4943904304656,1.3238416986673542,0.2994068449216513,3.342981255698453e-07,1.1295343725136425e-05
AK83,condition_camporegio_vs_blank,Sinme_0956,1,132.75026860422628,1.0470115100313055,0.29421809320271736,4.218186845304536e-05,0.0006392945973464183
AK83,condition_camporegio_vs_blank,Sinme_0970,1,6474.766855657143,1.0626992763415428,0.3000442747149976,4.1884735354945035e-05,0.0006374256775228006
AK83,condition_camporegio_vs_blank,Sinme_1027,1,31.618360103961,1.6221631466849664,0.5464116913094711,9.290262645186476e-06,0.00017611639813185187
AK83,condition_camporegio_vs_blank,Sinme_1066,1,432.7053386776868,1.0347961232904144,0.2372941857856009,1.6514004659490484e-06,4.311656489277879e-05
AK83,condition_camporegio_vs_blank,Sinme_1086,1,259.44505950483114,1.1395329193766788,0.2574544271010809,7.871177508577861e-07,2.354793937982877e-05
AK83,condition_camporegio_vs_blank,Sinme_1089,1,89.2628078013812,1.346492751879853,0.3750509008902812,8.380881868927808e-06,0.00016208681971421323
AK83,condition_camporegio_vs_blank,Sinme_1090,1,322.5445679634028,1.5711425669667634,0.2892914985102589,5.28439881163892e-10,4.6697825806236856e-08
AK83,condition_camporegio_vs_blank,Sinme_1123,1,242.17898044732488,1.3671901468311622,0.2502660003179972,1.4008007004104807e-09,9.578808598997383e-08
AK83,condition_camporegio_vs_blank,Sinme_1131,1,4411.028919660398,1.1771017509831545,0.2245636810835389,1.1481505429167428e-08,6.163529643470814e-07
AK83,condition_camporegio_vs_blank,Sinme_1136,1,639.806745357462,1.202444766098623,0.2523173426606751,1.1898930746896625e-07,4.71361780759822e-06
AK83,condition_camporegio_vs_blank,Sinme_1138,1,2125.5607512759343,1.2373335598599664,0.2437046378751757,2.096571153917546e-08,1.0292910006925115e-06
AK83,condition_camporegio_vs_blank,Sinme_1139,1,755.2841017792776,1.0941108173981071,0.2680489391947303,4.359960632834469e-06,9.595254358238004e-05
AK83,condition_camporegio_vs_blank,Sinme_1146,1,2783.466764347092,1.415130320603944,0.2699143937129257,3.6367284489526496e-09,2.1871882762061185e-07
AK83,condition_camporegio_vs_blank,Sinme_1149,1,740.7945287038302,1.5515385784581597,0.25164242372874024,8.000991824524818e-12,1.3130770582877305e-09
AK83,condition_camporegio_vs_blank,Sinme_1150,1,830.6164802295198,1.1072263008995646,0.2738642809756241,4.845028122875032e-06,0.00010278400987858574
AK83,condition_camporegio_vs_blank,Sinme_1151,1,190.44598999313004,1.1993067237893988,0.3409892659740201,2.402120502771694e-05,0.00039763055238964287
AK83,condition_camporegio_vs_blank,Sinme_1152,1,1353.080545049395,1.0927542182372958,0.2519682499480169,1.4445908306775356e-06,3.823838585904039e-05
AK83,condition_camporegio_vs_blank,Sinme_1153,1,225.76345564300937,1.2314578531786278,0.32046323641806845,6.083980363096037e-06,0.00012219015106861407
AK83,condition_camporegio_vs_blank,Sinme_1154,1,607.5776408386719,1.7537195508772032,0.2996899241112977,1.2680612509338134e-11,2.023262173712173e-09
AK83,condition_camporegio_vs_blank,Sinme_1155,1,1423.7656842629565,1.4996436193685574,0.2752249762580264,7.422659351732496e-10,5.995702032892963e-08
AK83,condition_camporegio_vs_blank,Sinme_1156,1,828.1850047592368,1.3409194650404117,0.2869770540058365,9.567983728626476e-08,3.8703167983965116e-06
AK83,condition_camporegio_vs_blank,Sinme_1158,1,143.20197418786375,1.3694280628996798,0.5259641326576073,0.00011754834736663882,0.0014396539600724384
AK83,condition_camporegio_vs_blank,Sinme_1159,1,653.6043811299203,1.2164005928788886,0.4055246458417387,0.00011484420522220652,0.0014155903750994725
AK83,condition_camporegio_vs_blank,Sinme_1160,1,307.3326818785391,1.3367602879841385,0.33957373890184056,2.426309992170778e-06,5.8861148870865686e-05
AK83,condition_camporegio_vs_blank,Sinme_1162,1,201.1648868663863,1.4770320475016112,0.3481057318167077,3.0680004476133764e-07,1.0531146763906466e-05
AK83,condition_camporegio_vs_blank,Sinme_1163,1,425.41829739760453,1.3244453038173991,0.3026522107177454,4.0839609279455533e-07,1.3404726611496719e-05
AK83,condition_camporegio_vs_blank,Sinme_1164,1,1058.3815318650861,1.5400949658303176,0.27574146861716514,2.7187782008136604e-10,2.7886896402631546e-08
AK83,condition_camporegio_vs_blank,Sinme_1165,1,489.47481410612676,1.3459165913384354,0.28273907598728903,6.115375137601622e-08,2.62531363487045e-06
AK83,condition_camporegio_vs_blank,Sinme_1166,1,714.754518487155,1.1602507329011498,0.28285744801322704,2.982199620431788e-06,6.935123327838132e-05
AK83,condition_camporegio_vs_blank,Sinme_1168,1,664.5145107922563,1.3240036948196006,0.24850998093203755,3.655467871096576e-09,2.1871882762061185e-07
AK83,condition_camporegio_vs_blank,Sinme_1170,1,534.4506967287457,1.429661996927915,0.2099184722552872,2.2222187830415588e-13,4.909394111457967e-11
AK83,condition_camporegio_vs_blank,Sinme_1171,1,806.9608923223453,1.1529084678728458,0.26196351981973204,8.316534716423769e-07,2.475138622338763e-05
AK83,condition_camporegio_vs_blank,Sinme_1177,1,522.867510987526,1.1390540992723497,0.19184497392456132,2.49067036786479e-10,2.6360702611007102e-08
AK83,condition_camporegio_vs_blank,Sinme_1178,1,225.2238617722821,1.2939517766778523,0.2257281740637151,4.2680951147511236e-10,4.0190062851033535e-08
AK83,condition_camporegio_vs_blank,Sinme_1183,1,165.24478827293092,1.1055773305809409,0.3003844635061469,2.0652984102022557e-05,0.0003509785227278627
AK83,condition_camporegio_vs_blank,Sinme_1199,1,367.44140300579886,1.9149204100188402,0.2819631278243025,6.893504100366165e-15,2.474767972031453e-12
AK83,condition_camporegio_vs_blank,Sinme_1204,1,481.89204001687193,1.3870705503324734,0.2414436427928951,2.524092346109665e-10,2.6360702611007102e-08
AK83,condition_camporegio_vs_blank,Sinme_1205,1,33.93427656507725,1.242110655993423,0.5166720223354567,0.0003922002378178875,0.003798985102910533
AK83,condition_camporegio_vs_blank,Sinme_1209,1,86.04728609490557,1.4693744123565733,0.3769611969032202,1.2892892408377779e-06,3.49324405630764e-05
AK83,condition_camporegio_vs_blank,Sinme_1212,1,73.98225273707317,1.5435233342309729,0.4185380711190223,1.707430090345314e-06,4.3979723941450597e-05
AK83,condition_camporegio_vs_blank,Sinme_1214,1,172.55188279572354,1.6131494155970092,0.40932988000701065,4.130533728496327e-07,1.34805600775471e-05
AK83,condition_camporegio_vs_blank,Sinme_1220,1,1070.2553490747564,1.163393659401876,0.2029406921144321,7.647802804071278e-10,5.995702032892963e-08
AK83,condition_camporegio_vs_blank,Sinme_1223,1,42.00368557913786,1.3842216878622051,0.40272625022064096,1.1272492341687887e-05,0.00020954432365907842
AK83,condition_camporegio_vs_blank,Sinme_1225,1,506.1025515482173,1.4209621451433858,0.26991929974240386,3.1418954047932385e-09,1.9616355657752566e-07
AK83,condition_camporegio_vs_blank,Sinme_1226,1,385.47647962977135,1.1695927110210558,0.21941477629815376,7.3218644735868765e-09,4.083183450124565e-07
AK83,condition_camporegio_vs_blank,Sinme_1227,1,109.62031883082851,1.4808478413999857,0.32618727252972674,8.144666430772741e-08,3.365680861752419e-06
AK83,condition_camporegio_vs_blank,Sinme_1228,1,97.2575823816493,1.476541490070194,0.3617513332508808,5.991264857969689e-07,1.89086952440538e-05
AK83,condition_camporegio_vs_blank,Sinme_1239,1,206.59803603424183,1.001056856575405,0.2827855590331526,5.490170646727558e-05,0.000776737443221751
AK83,condition_camporegio_vs_blank,Sinme_1246,1,401.6274326706077,1.226250696859838,0.24007821289262904,1.8801400167074485e-08,9.309934703420336e-07
AK83,condition_camporegio_vs_blank,Sinme_1248,1,602.1718693812129,1.1104921743138794,0.2839260230002827,8.20126541850865e-06,0.0001591488802834922
AK83,condition_camporegio_vs_blank,Sinme_1249,1,263.10199003240945,1.3401486161348923,0.2365955157362189,5.093097168478181e-10,4.571054708709168e-08
AK83,condition_camporegio_vs_blank,Sinme_1251,1,711.0322839831152,1.4217700706683445,0.24444795970350305,1.3873134301605348e-10,1.6780203790024117e-08
AK83,condition_camporegio_vs_blank,Sinme_1252,1,40.506451134803854,1.5315365693467262,0.4816533251778945,9.50601478527327e-06,0.0001796136477849002
AK83,condition_camporegio_vs_blank,Sinme_1254,1,113.54581356928136,1.187355717566779,0.3002566935051115,4.835662476211564e-06,0.00010278400987858574
AK83,condition_camporegio_vs_blank,Sinme_1255,1,119.06828221317842,1.37278608546857,0.3580631397033517,2.949764802247897e-06,6.887580904110536e-05
AK83,condition_camporegio_vs_blank,Sinme_1272,1,712.7340627818661,1.0129966457492412,0.2391322681018761,3.1444567077554317e-06,7.253718606163531e-05
AK83,condition_camporegio_vs_blank,Sinme_1301,1,382.45647374095563,1.0754250572266246,0.273344825909738,8.708823192642956e-06,0.00016674493472847052
AK83,condition_camporegio_vs_blank,Sinme_1305,1,8695.293284923106,1.1123026286063469,0.18997209881327728,4.583989371887604e-10,4.246844347116515e-08
AK83,condition_camporegio_vs_blank,Sinme_1306,1,819.2227894065777,1.2117957109373818,0.20157665257740265,1.1548380625524333e-10,1.442041267674169e-08
AK83,condition_camporegio_vs_blank,Sinme_1307,1,304.68569835644456,1.0502395034719871,0.2382939083525344,1.2550213415102377e-06,3.424153982494012e-05
AK83,condition_camporegio_vs_blank,Sinme_1316,1,4831.029405289662,1.1780056480956047,0.16711613306521972,1.3129159388518011e-13,3.1969340613738973e-11
AK83,condition_camporegio_vs_blank,Sinme_1320,1,1353.670786180958,1.109230909860919,0.20992265290687387,1.2217971226966333e-08,6.498150622934684e-07
AK83,condition_camporegio_vs_blank,Sinme_1326,1,4579.121366685514,1.084670650800263,0.2679941537025186,5.247927574257819e-06,0.00010855755839626178
AK83,condition_camporegio_vs_blank,Sinme_1336,1,154.382680855406,1.0113865990195452,0.2814155573832175,4.3076725479838034e-05,0.0006477296103565176
AK83,condition_camporegio_vs_blank,Sinme_1338,1,1720.6189394101916,1.0978761016496403,0.4227286404053597,0.0006283708915392718,0.005613316331262174
AK83,condition_camporegio_vs_blank,Sinme_1345,1,175.50854482044562,1.3249362511796736,0.3206725052985385,1.1697895759902529e-06,3.246024794438655e-05
AK83,condition_camporegio_vs_blank,Sinme_1388,1,80.26880335231075,-1.0548371192481767,0.32171343358368537,0.00010891751988491179,0.001357098121949964
AK83,condition_camporegio_vs_blank,Sinme_1407,1,9.960632847449721,-2.4499900310676987,1.5721936729498711,2.27112628665744e-05,0.0003781260692916038
AK83,condition_camporegio_vs_blank,Sinme_1443,1,706.4926747544757,1.010677221294065,0.17458802692696682,1.0243905553301573e-09,7.54371711514926e-08
AK83,condition_camporegio_vs_blank,Sinme_1445,1,496.3331604323823,-2.6463026496022106,0.25274683090401096,1.3939218582002454e-31,2.6688957178340697e-28
AK83,condition_camporegio_vs_blank,Sinme_1461,1,411.3305683465071,1.5591226703783785,0.2185864058341558,1.1222920224583928e-14,3.792026692353536e-12
